DEPT,TOC
4781.204204204204,2.6555584609138014
4789.0360360360355,2.6388502270772816
4796.867867867868,2.6132428552058253
4804.6996996996995,2.60245282974242
4812.531531531531,2.599393806493474
4820.3633633633635,2.5993150962169085
4828.195195195195,2.6025054588327974
4836.027027027027,2.6102681245371757
4843.858858858859,2.6060905425933645
4851.690690690691,2.5847533948695216
4859.522522522522,2.5650627422577363
4867.354354354355,2.578242218021601
4875.186186186186,2.6254701183072497
4883.018018018018,2.6860526620563636
4890.84984984985,2.7118646790312866
4898.681681681682,2.6787138615095545
4906.513513513513,2.5955401696447744
4914.345345345346,2.488734381926106
4922.177177177176,2.4088733351865046
4930.009009009009,2.3871568768324534
4937.840840840841,2.3985469670003186
4945.672672672672,2.4142564706098892
4953.504504504504,2.4297389364843744
4961.336336336337,2.4393559626200716
4969.1681681681675,2.4378004657834245
4977.0,2.435323792767622
4984.831831831832,2.444388270514202
4992.663663663663,2.471842946049995
5000.495495495496,2.5069266482783705
5008.327327327327,2.5316893155391247
5016.159159159159,2.5459043529538214
5023.990990990991,2.5529960350915912
5031.822822822823,2.551356133525543
5039.654654654654,2.5338515102185832
5047.486486486487,2.4967122406301
5055.318318318318,2.4606271687166137
5063.15015015015,2.4437900358821922
5070.981981981982,2.431106206934453
5078.813813813814,2.406065193657418
5086.645645645645,2.3694586118558125
5094.477477477478,2.337670486156537
5102.309309309309,2.321354322259691
5110.141141141141,2.313528705881426
5117.972972972973,2.3059978601544704
5125.804804804805,2.302041791401157
5133.6366366366365,2.2998950219745895
5141.468468468469,2.2926381876669666
5149.3003003003,2.293185497575486
5157.132132132132,2.3102748494477456
5164.9639639639645,2.347280011299579
5172.795795795795,2.3839169570248355
5180.627627627628,2.4059515551706507
5188.45945945946,2.425676049047664
5196.291291291291,2.4339647457094093
5204.123123123123,2.4387828792453794
5211.954954954955,2.4641803445941513
5219.786786786786,2.522634752479056
5227.618618618619,2.5810343001265235
5235.45045045045,2.6027759657181635
5243.282282282282,2.5277323294593805
5251.114114114114,2.3558668249089343
5258.945945945946,2.210119771148003
5266.777777777777,2.1816371026858903
5274.60960960961,2.2332556761429907
5282.441441441441,2.278886339548729
5290.273273273273,2.303983072151349
5298.105105105105,2.3200449014715296
5305.936936936937,2.320393685381853
5313.7687687687685,2.334758288311712
5321.600600600601,2.3650271129460436
5329.4324324324325,2.369848656363819
5337.264264264264,2.3283223498260943
5345.0960960960965,2.26718971414257
5352.927927927928,2.2355905215564897
5360.75975975976,2.259679289571388
5368.591591591592,2.3032675718545645
5376.423423423423,2.3017106357942696
5384.255255255255,2.236522675885235
5392.087087087088,2.1787105199706622
5399.918918918918,2.1920539936441377
5407.750750750751,2.2679822096112066
5415.582582582582,2.3369547200566654
5423.414414414414,2.3157634531178966
5431.246246246246,2.222604496810717
5439.078078078078,2.129957778509448
5446.909909909909,2.1153876307470347
5454.741741741742,2.187248600153034
5462.573573573573,2.2634431963394555
5470.405405405405,2.282263386305805
5478.237237237237,2.248619467559448
5486.069069069069,2.179922361568672
5493.9009009009005,2.1338359056933425
5501.732732732733,2.1351209378172546
5509.5645645645645,2.14833129445147
5517.396396396396,2.1727443275041027
5525.2282282282285,2.202403628779132
5533.06006006006,2.220177403400553
5540.891891891892,2.1889607177929356
5548.723723723724,2.1599256013374775
5556.555555555556,2.13590325491873
5564.387387387387,2.0568587496161577
5572.21921921922,1.9918014762469731
5580.051051051051,1.9702366965647289
5587.882882882883,1.9920207691007796
5595.714714714714,2.0514976135189027
5603.546546546547,2.1015689719599724
5611.378378378378,2.1260771545484323
5619.21021021021,2.1545138787059654
5627.042042042041,2.191252624452639
5634.873873873874,2.21641942079877
5642.705705705705,2.2019971601816706
5650.537537537537,2.1472184848076123
5658.369369369369,2.047179970467588
5666.201201201201,1.956792168603439
5674.033033033033,1.893136913100867
5681.864864864865,1.8614034743328758
5689.696696696697,1.8955188953545177
5697.528528528528,1.9134268541939854
5705.360360360361,1.8762066906594204
5713.192192192192,1.859055151645348
5721.024024024024,1.887095508057429
5728.855855855856,1.9321774006235435
5736.687687687688,1.9722320793438333
5744.519519519519,1.9814651424451908
5752.351351351352,1.964811418619961
5760.183183183183,1.9095540338960975
5768.015015015015,1.8068967036310093
5775.846846846847,1.7310990697927457
5783.678678678679,1.772897094101732
5791.51051051051,1.88542183325866
5799.342342342343,1.9758562614028885
5807.174174174174,1.9856277141676264
5815.006006006006,1.9068644962726988
5822.8378378378375,1.831351903886208
5830.66966966967,1.8179343681807991
5838.5015015015015,1.8349648600439452
5846.333333333333,1.8416284641107556
5854.165165165165,1.8439871729399095
5861.996996996997,1.8674386324701648
5869.828828828829,1.9047396967062533
5877.66066066066,1.944248266474827
5885.492492492493,1.9777748057781963
5893.324324324324,2.007569027746191
5901.156156156156,2.0606429711391248
5908.987987987988,2.0664551972179988
5916.81981981982,2.034104154675982
5924.651651651651,1.9734846809432698
5932.483483483484,1.8770379544012443
5940.315315315315,1.8221857297149961
5948.147147147147,1.8780334987694582
5955.978978978979,1.9622130566185125
5963.810810810811,1.990636389089528
5971.642642642642,1.9654807280143798
5979.474474474475,1.9000248610594273
5987.306306306306,1.8329916386198806
5995.138138138138,1.8181289760809243
6002.96996996997,1.8451260898186055
6010.801801801802,1.863708432931084
6018.6336336336335,1.8645279639829737
6026.465465465466,1.8461558986220794
6034.2972972972975,1.8305455107142519
6042.129129129129,1.8098491054729744
6049.960960960961,1.8004716056854122
6057.792792792793,1.8421862373843012
6065.624624624625,1.9255077350946728
6073.456456456456,1.9726985825568066
6081.288288288288,1.9302321866695435
6089.12012012012,1.8391923068119138
6096.951951951952,1.792995733213913
6104.783783783783,1.7861685247501153
6112.615615615616,1.7571894968249555
6120.447447447447,1.7283435578597972
6128.279279279279,1.7802065207304734
6136.111111111111,1.8829820025251092
6143.942942942943,1.934400072454886
6151.774774774774,1.8856490744346062
6159.606606606607,1.7643761620270781
6167.438438438438,1.651427163120555
6175.27027027027,1.6108645302179971
6183.102102102102,1.6474986591525929
6190.933933933934,1.7002841943238158
6198.7657657657655,1.7251911363163959
6206.597597597598,1.7395412435258746
6214.42942942943,1.7725182344271453
6222.261261261261,1.8394169054071683
6230.093093093094,1.9181288476131433
6237.924924924925,1.9777227593537001
6245.756756756757,1.9488823880672062
